0,1469011753,Tue Apr 07 04:49:58 PDT 2009,NO_QUERY,_sugarcube,"@pennylane316 Yeah, I know they are touring in USA soon, but I couldn't go, it's during the week in Philly "
0,1469020736,Tue Apr 07 04:52:19 PDT 2009,NO_QUERY,tarwe,Vomit. Urgh 
0,1469020875,Tue Apr 07 04:52:21 PDT 2009,NO_QUERY,ChuckSmith,@betahaus You really should put your website URL on your Twitter profile. Took me a while to find it. 
0,1469021057,Tue Apr 07 04:52:24 PDT 2009,NO_QUERY,Kayerodriguez,Miss u baby  r u awake? Time to poke ur patients already!
0,1469021336,Tue Apr 07 04:52:28 PDT 2009,NO_QUERY,omgitsKatiebee,Going to starbucks!! Then school  first period is French. Zut! Je n'a pas fait mes devoirs francais.
0,1469021654,Tue Apr 07 04:52:33 PDT 2009,NO_QUERY,solitarydancer,@Yasmin64 We're supposed to be getting Tesco in the states but nothing in my area yet.  
0,1469022162,Tue Apr 07 04:52:41 PDT 2009,NO_QUERY,mohdrafie,"Anyone who's like a superstar can use ustream.tv to broadcast #IgniteCardiff live. Apparently, my iMac is too heavy to carry there "
0,1469022247,Tue Apr 07 04:52:42 PDT 2009,NO_QUERY,GiveMeSpace," I Still Cant Find My Phone , And I Cant Call It , Cause Its Dead"
0,1469022362,Tue Apr 07 04:52:45 PDT 2009,NO_QUERY,Lola_Pops,lunch was disappointing 
0,1469022412,Tue Apr 07 04:52:46 PDT 2009,NO_QUERY,jw37643,Cases like sandra cantu break my heart... Also the reason I'm uber protective of my girls 
0,1469022443,Tue Apr 07 04:52:46 PDT 2009,NO_QUERY,Smelleykins,is NOT a happy bunny. so-called friends have gone and ruined my chances on this project! 
0,1469022447,Tue Apr 07 04:52:46 PDT 2009,NO_QUERY,RachPower,"Would be fantastic if my home loan wasn't fixed. Everyone is rubbing their hands together with this interest rate cut, except for me "
0,1469022691,Tue Apr 07 04:52:50 PDT 2009,NO_QUERY,dbferguson,"No one at my new job knows it's my birthday, so sadly I see no Big Cookie in my future. "
0,1469022906,Tue Apr 07 04:52:53 PDT 2009,NO_QUERY,peterneubauer,"#untwitter the &quot;trash-bin&quot; solution doesn't work! the tweet is in the indexes and propagated, even if it disappears from my personal list "
0,1469022958,Tue Apr 07 04:52:54 PDT 2009,NO_QUERY,lovebig,@Januaryeme So sorry for your loss....another thing we seem to have in common.  
0,1469022970,Tue Apr 07 04:52:55 PDT 2009,NO_QUERY,FunnyTasha,@KikitaLinda Awww but 300 is also very much =D oh my gosh do you know whats going on with nick? 
0,1469023045,Tue Apr 07 04:52:55 PDT 2009,NO_QUERY,cerbstarraiser,I am NOT jealous of my friends with iPhones.  I'm not!  ...I'm not... Really... 
0,1469023106,Tue Apr 07 04:52:56 PDT 2009,NO_QUERY,guardian_renata,@Celticgirl1913 i'm sorry.  hopefully it will get better.
0,1469023284,Tue Apr 07 04:52:58 PDT 2009,NO_QUERY,ShystieUK,"@NicholleMonique Tis true baby boo, tis true.. I need to charge up  coz my BB doesn't deserve to see the Yellow or Red bars.."
0,1469023535,Tue Apr 07 04:53:02 PDT 2009,NO_QUERY,julie_luv,It's too early to be at school... It's 6:50 ugh.... 
0,1469023778,Tue Apr 07 04:53:06 PDT 2009,NO_QUERY,debbiferr,just woke upp [: CHEESE ON TOAST. yummmm. i want to wear my spongebob teeshirt but i cant find it 
0,1469024119,Tue Apr 07 04:53:12 PDT 2009,NO_QUERY,Jeni86,is it friday yet 
0,1469024223,Tue Apr 07 04:53:14 PDT 2009,NO_QUERY,vasbestkept,@Ps8612 I missed the end of I love money 
0,1469024364,Tue Apr 07 04:53:16 PDT 2009,NO_QUERY,jenncastle,@ChrisInBoston Baston... that sucks dude.    {{sending happy thoughts your way}}
0,1469024511,Tue Apr 07 04:53:18 PDT 2009,NO_QUERY,RoseStack,"@bradiewebbstack ew not meatloaf. go with pie..wow you said that like, 2 hours ago. omg as soon as i logged off you got on. typical "
0,1469024592,Tue Apr 07 04:53:19 PDT 2009,NO_QUERY,Celz29,mr twitter what r u doing? i can't send direct messages anymore!! 
0,1469024651,Tue Apr 07 04:53:22 PDT 2009,NO_QUERY,jaimejo22,I'm sick...   Those little dudes from the Mucinex commerials are throwing a party in my chest.
0,1469024727,Tue Apr 07 04:53:22 PDT 2009,NO_QUERY,julesyjules23,pet society aint working 
0,1469024777,Tue Apr 07 04:53:23 PDT 2009,NO_QUERY,rebeccaclark,i just cried when blair got expelled.  poooooor blair. but its okay. she is going to Yale and everything is okay.
0,1469024992,Tue Apr 07 04:53:26 PDT 2009,NO_QUERY,holyfudge,Stuck at home  I watch way to many border patrol programs..watching a new zeland one now. What the hell is MAF?
0,1469025066,Tue Apr 07 04:53:28 PDT 2009,NO_QUERY,joseadan88,ahh... food .... class 
0,1469025160,Tue Apr 07 04:53:29 PDT 2009,NO_QUERY,aharvey2006,My HDD DVD died  picked up the new Topfield TF71000HDPVRt  with the wife's permission of course
0,1469025419,Tue Apr 07 04:53:33 PDT 2009,NO_QUERY,DeirdreJoh,good morning.... i wish it were nicer outside  but that's boston for you
0,1469025440,Tue Apr 07 04:53:33 PDT 2009,NO_QUERY,tricia_nicole,where did spring go?? 
0,1469025494,Tue Apr 07 04:53:35 PDT 2009,NO_QUERY,PaulaFanx13,Gonna go to school in about 40min 
0,1469025702,Tue Apr 07 04:53:37 PDT 2009,NO_QUERY,AnaVatazes,"You know, I don't how you people can put up with my lack of spelling ability. Just looked over a couple of posts and I messed up a word. "
0,1469025903,Tue Apr 07 04:53:40 PDT 2009,NO_QUERY,pennydog,@purplesparkle You'd get more taking it to the breakers 
0,1469025922,Tue Apr 07 04:53:41 PDT 2009,NO_QUERY,dancer_manda,"is getting ready, then school! tooo early "
0,1469026063,Tue Apr 07 04:53:44 PDT 2009,NO_QUERY,Nicki39,Just got home from taking Lynsey to the airport. It's cold and snowing hear.  I think they said the high today was only in the 20's. 
0,1469026165,Tue Apr 07 04:53:45 PDT 2009,NO_QUERY,dareeen,"I hate our student teacher, mrs. rolls "
0,1469026627,Tue Apr 07 04:53:52 PDT 2009,NO_QUERY,Ste1987,@23graeme23 Same  - Had an unproductive morning too.
0,1469026659,Tue Apr 07 04:53:53 PDT 2009,NO_QUERY,sylvien,"@mamamusings thanks for link, will keep it for next time as I had already ordered glasses "
0,1469026907,Tue Apr 07 04:53:57 PDT 2009,NO_QUERY,ICEparties,"sitting in the office on my own, all my colleagues have abandoned me "
0,1469026982,Tue Apr 07 04:53:58 PDT 2009,NO_QUERY,robertholiday,it is cold in the A too 
0,1469027282,Tue Apr 07 04:54:03 PDT 2009,NO_QUERY,MATT1604,"@matt231 I still don't understand  Can you get me up to date, please?"
0,1469027449,Tue Apr 07 04:54:06 PDT 2009,NO_QUERY,jawny,does it sound wrong if i say i miss her already? cuz i do.. 
0,1469027589,Tue Apr 07 04:54:07 PDT 2009,NO_QUERY,DarthMolen,@tompierce GAAAH Now I have Monty streaming in my head. I thought I had kicked the habit 
0,1469027649,Tue Apr 07 04:54:08 PDT 2009,NO_QUERY,ginny9577,"@Helenszone unfortunately no, it's in the non-nkotb section  i'm still trying to figure out my AS spin-off.."
0,1469027693,Tue Apr 07 04:54:09 PDT 2009,NO_QUERY,jhnewf,@tessaschraven Not sure if that would work!! It's so $$$ to fly out west!  I want to though...
0,1469027804,Tue Apr 07 04:54:11 PDT 2009,NO_QUERY,noodleblue,@HarleyNK there's no NK's to play with 
0,1469028122,Tue Apr 07 04:54:15 PDT 2009,NO_QUERY,Farrahri,Idayu's away!!  And my phone is bent!!
0,1469028342,Tue Apr 07 04:54:19 PDT 2009,NO_QUERY,TraceyGW,@rexnebula Congratulations!! I'm glad the job went well for you!!   about the no snacking....perhaps you can get some quality snacking in
0,1469028500,Tue Apr 07 04:54:21 PDT 2009,NO_QUERY,shadowsteph,@roseformyrose oh I am feeling the same today 
0,1469028503,Tue Apr 07 04:54:22 PDT 2009,NO_QUERY,tsuiwei,What the.... Didn't have time to tweet since more than 24hours ago!!! 
0,1469028612,Tue Apr 07 04:54:22 PDT 2009,NO_QUERY,cklovewinter,@thatswhack74 hsm3 premiered here one day before the US premiere. the only time that happened 
0,1469028921,Tue Apr 07 04:54:27 PDT 2009,NO_QUERY,CassiiNasi,"SICKK  i feel like dying... but im not gonna,, cause i LOVEYOU."
0,1469028987,Tue Apr 07 04:54:29 PDT 2009,NO_QUERY,iamcheerbear,eye hurts 
0,1469029015,Tue Apr 07 04:54:29 PDT 2009,NO_QUERY,philhawley,"@kusasi I had it before, but not sure it is on this phone  I will check with you before then, we will go down for the weekend I think!"
0,1469029090,Tue Apr 07 04:54:30 PDT 2009,NO_QUERY,curvyclaudia,hmmm the twitter I sent from my phone last night didn't get posted 
0,1469029203,Tue Apr 07 04:54:32 PDT 2009,NO_QUERY,Mithrilendil,@coren42 erf can't listen to it at work 
0,1469029399,Tue Apr 07 04:54:35 PDT 2009,NO_QUERY,rondata,@TanMcG but.... it doesn't come with a flashlight 
0,1469029524,Tue Apr 07 04:54:37 PDT 2009,NO_QUERY,cleokid,@amnewsboy i'd love to but im at work now 
0,1469029568,Tue Apr 07 04:54:38 PDT 2009,NO_QUERY,lovingindie,This world sucks 
0,1469029588,Tue Apr 07 04:54:39 PDT 2009,NO_QUERY,cherrybomb54,Ergh I feel like crap...I'm so sorry 
0,1469029812,Tue Apr 07 04:54:41 PDT 2009,NO_QUERY,ianapplegate,looked for cafe on tooting common as per @baseblack suggestion. Ended up in the wrong one 
0,1469029828,Tue Apr 07 04:54:43 PDT 2009,NO_QUERY,carmensmiles,i want to see SAW 5!!!!!!! mhhhh i don�t when it�s available in Germany 
0,1469029975,Tue Apr 07 04:54:44 PDT 2009,NO_QUERY,safclyndz,Work soon 
0,1469029985,Tue Apr 07 04:54:44 PDT 2009,NO_QUERY,andrewb,@duncn Our stormy-ness has moved on 
0,1469030022,Tue Apr 07 04:54:45 PDT 2009,NO_QUERY,beautyidol,"Suppose i better do another post, i been slack latley "
0,1469030137,Tue Apr 07 04:54:47 PDT 2009,NO_QUERY,btcprox,I'm craving for the long weekend... 
0,1469030240,Tue Apr 07 04:54:49 PDT 2009,NO_QUERY,Lisakristinee,Im superrr tired this morning  I want breakfast!
0,1469030384,Tue Apr 07 04:54:51 PDT 2009,NO_QUERY,warrenparkinson,@Schofe Darn! I missed the Twitter man!  Is there anywhere online I could watch it Phil? What was his deal?
0,1469030522,Tue Apr 07 04:54:54 PDT 2009,NO_QUERY,Laaurennnn,i'm so bord i have nothing to do i wish my friends went busy 
0,1469033545,Tue Apr 07 04:55:39 PDT 2009,NO_QUERY,saranouman,Just baashed my head on sum iron railings 
0,1469033687,Tue Apr 07 04:55:40 PDT 2009,NO_QUERY,nadimulia,wish could be in JKT for shaayna's birthday on thursday  
0,1469033862,Tue Apr 07 04:55:44 PDT 2009,NO_QUERY,BerticusMaximus,My brain hurts.  Talking about digitisation is very complicated 
0,1469034530,Tue Apr 07 04:55:54 PDT 2009,NO_QUERY,vestybaby,@Willie_Day26 u won't be singin that song lmao (smh) its soooo embarassing but it is cold and snow on the ground  hope y'all enjoy the  D
0,1469034763,Tue Apr 07 04:55:57 PDT 2009,NO_QUERY,vilmajar,Cannot find my sport shoes  was ready to go for my first open-air running 2009.
0,1469034824,Tue Apr 07 04:55:58 PDT 2009,NO_QUERY,mudpuddletwins,having a hard time concentrating; my cat some how got out &amp; has been missing for a day. He is literally a scaredy cat plus it's so cold. 
0,1469035347,Tue Apr 07 04:56:06 PDT 2009,NO_QUERY,srandhawa,shed a tear for &quot;gran torino&quot;  another vintage from the clint eastwood stable of movies
0,1469035569,Tue Apr 07 04:56:09 PDT 2009,NO_QUERY,kch33,Getting ready to go to meeting.....Yeah!! 
0,1469035668,Tue Apr 07 04:56:12 PDT 2009,NO_QUERY,kimparsell,Lovely spring AM in Ohio - it's snowing.  No accumulation expected though. Supposed to start warming up again tomorrow thank goodness!
0,1469035688,Tue Apr 07 04:56:11 PDT 2009,NO_QUERY,ClaireLouise89,Just been down to the opera house to see the star trek world premire...but missed it 
0,1469035713,Tue Apr 07 04:56:12 PDT 2009,NO_QUERY,illanzadi,"Almost at school. More ERBs.  and I have to bring in my back pack, and poster board and cake for a project. This may not turn out well."
0,1469035808,Tue Apr 07 04:56:14 PDT 2009,NO_QUERY,seishirou99,"@silverwind Aw, that sucks. "
0,1469036142,Tue Apr 07 04:56:18 PDT 2009,NO_QUERY,summerlady,@KarimJebari thanks for concern. No physical harm. I was just about to enjoy some malatang when I found my wallet forever gone. 
0,1469036363,Tue Apr 07 04:56:23 PDT 2009,NO_QUERY,Adamicusthe3rd,"@Xantiriad fingers crossed for you Xan, that's horrid news "
0,1469036492,Tue Apr 07 04:56:24 PDT 2009,NO_QUERY,Marawitch,had a lovely chat with a Thursday Island guy today.  And now is haaaanging for palm trees.......and frangipani.....and dugong... 
0,1469037326,Tue Apr 07 04:56:37 PDT 2009,NO_QUERY,LisaLuscious,The most boring dinner ever! i hate being stuck in the house wanting nice food and not having any!! sulky mood coming up 
0,1469037466,Tue Apr 07 04:56:40 PDT 2009,NO_QUERY,LucyHarrop,I'm so bored  But its sunny for once but i can tell its gonna rain 
0,1469037682,Tue Apr 07 04:56:42 PDT 2009,NO_QUERY,shiwon,Reila woke me up around 3:30AM and I STILL haven't gone back to bed because she's asleep on me 
0,1469037821,Tue Apr 07 04:56:45 PDT 2009,NO_QUERY,KingOfHighFives,Just seen 'Little Big Planet' for �11.99  I just spent �38.99 in it.
0,1469038585,Tue Apr 07 04:56:57 PDT 2009,NO_QUERY,GJinkieZ,"I woke up to find snow, had to scrape my car and its 30 degrees!!! I miss FL and my Disney family so bad "
0,1469038754,Tue Apr 07 04:57:00 PDT 2009,NO_QUERY,warisara,and here  http://twitpic.com/2yaxf
0,1469039054,Tue Apr 07 04:57:04 PDT 2009,NO_QUERY,VeganAberinkula,@FruitTree101 I know! The poor thing must've been so scared! All these huge things coming towards it! 
0,1469039076,Tue Apr 07 04:57:06 PDT 2009,NO_QUERY,ycandybrooklyn,accidentaly overslept   had to drive this morning/stare at the sun.   5 page paper to start and finish in an hour. oh joy.
0,1469040047,Tue Apr 07 04:57:19 PDT 2009,NO_QUERY,Mmerii,why i can`t find dear friend  i need her to tweet with me ! help me people !
0,1469040048,Tue Apr 07 04:57:19 PDT 2009,NO_QUERY,PolkaDotSkirt,HOW is it 1pm ALREADY? Not enough done 
0,1469040268,Tue Apr 07 04:57:22 PDT 2009,NO_QUERY,saurjk,exams suck 
0,1469040340,Tue Apr 07 04:57:23 PDT 2009,NO_QUERY,lilyginny27,"@javastix as of now, it still ain't up yet "
0,1469040425,Tue Apr 07 04:57:25 PDT 2009,NO_QUERY,hazy_crazy,is halfway through &quot;A Thousand Splendid Suns&quot; and already thinks it's brilliant... and so very sad 
0,1469040606,Tue Apr 07 04:57:28 PDT 2009,NO_QUERY,rnjeter,It's snowing.....no more needs to be said! 
0,1469040744,Tue Apr 07 04:57:30 PDT 2009,NO_QUERY,kevincharlie,urgh - look outside - it's winter wonderland all over again 
0,1469040787,Tue Apr 07 04:57:31 PDT 2009,NO_QUERY,Nielsdad,Trip to castle turned into a 60 mile round trip with the kids being sick in the back of the car 
0,1469040862,Tue Apr 07 04:57:32 PDT 2009,NO_QUERY,MusicalLoop,is wishing he'd brought some of the chocolaty treats to work. 
0,1469041200,Tue Apr 07 04:57:38 PDT 2009,NO_QUERY,buriko633,snow really makes me sad 
0,1469041307,Tue Apr 07 04:57:39 PDT 2009,NO_QUERY,shmerm,I spent all of last night waking up every 30 seconds because I was nervous about registration 
0,1469041373,Tue Apr 07 04:57:40 PDT 2009,NO_QUERY,BenJacob,"Damn, I just broke that wooden writing pad. which I usually uses when sketching.. and writing while on bed.. or relaxing on chair. "
0,1469041500,Tue Apr 07 04:57:42 PDT 2009,NO_QUERY,Dandy_Sephy,Drink exploded in my bag 
0,1469041748,Tue Apr 07 04:57:45 PDT 2009,NO_QUERY,jeffwhipple,@jutecht btw...loved your baseball post...this is definitely best time of year...was disappointed red sox opener was rained out... 
0,1469042365,Tue Apr 07 04:57:55 PDT 2009,NO_QUERY,julieannequinn,this time last week i was in paris 
0,1469042368,Tue Apr 07 04:57:55 PDT 2009,NO_QUERY,akansha_89,DC tomorrow... I m nt prepared!! 
0,1469042434,Tue Apr 07 04:57:57 PDT 2009,NO_QUERY,nursekk1,Has a cold. 
0,1469042942,Tue Apr 07 04:58:04 PDT 2009,NO_QUERY,shaauunaa,Ugh. I have to wait a whole day to see my baby.  and i work 5 to close today. Come visit me
0,1469042943,Tue Apr 07 04:58:04 PDT 2009,NO_QUERY,urbanconspiracy, my housemaid.........oh I hate her :s  I guess she has alzheimers she didn't even know MY NAME
0,1469042958,Tue Apr 07 04:58:05 PDT 2009,NO_QUERY,Farrah87,"wishing i wasnt at work, and preferably in bed.. sleeping "
0,1469043290,Tue Apr 07 04:58:10 PDT 2009,NO_QUERY,simoncherian,locked out of my outlook account for the 3rd time in 3 days 
0,1469043321,Tue Apr 07 04:58:11 PDT 2009,NO_QUERY,Swagg_10,On my way to skool late as hell nd I dnt feel gud 
0,1469043528,Tue Apr 07 04:58:14 PDT 2009,NO_QUERY,Jinxx_,WHY does the Sims NEVER work on my laptop? WHYYYYY? Someone help me     
0,1469043536,Tue Apr 07 04:58:14 PDT 2009,NO_QUERY,yazza9,"Right away to start on some school work, snooze  xx"
0,1469043772,Tue Apr 07 04:58:17 PDT 2009,NO_QUERY,Cruelimnet,Violence: bloodbath in Landgericht Landshut... 	 Germany is no longer safe  
0,1469043853,Tue Apr 07 04:58:20 PDT 2009,NO_QUERY,stayzz,@hoodrichjesse mine too and I can't get it back 
0,1469043901,Tue Apr 07 04:58:19 PDT 2009,NO_QUERY,alfonsostreet,I'm not excited for the yearly Holy Week trip to the beach. 
0,1469044613,Tue Apr 07 04:58:30 PDT 2009,NO_QUERY,dvx_uk,Did you know that I havn't played my 360 in over a week  I just can't seem to find the time just now 
0,1469044701,Tue Apr 07 04:58:32 PDT 2009,NO_QUERY,slamma,is home from Sydney but didn't bring back any doughnuts 
0,1469044861,Tue Apr 07 04:58:35 PDT 2009,NO_QUERY,bwsteam,"@SeanMalarkey Its evening here in India! Right now, Studying for exams! "
0,1469045061,Tue Apr 07 04:58:39 PDT 2009,NO_QUERY,Helenszone,"@Rockergirl75 Eeek, I wanna read now but I can't  Later, I'll be on there later *can't wait*"
0,1469045172,Tue Apr 07 04:58:40 PDT 2009,NO_QUERY,Fonzman1984,Keep having dreams right before I wake up that slingplayer for iPhone was released!  still nothing...
0,1469045328,Tue Apr 07 04:58:42 PDT 2009,NO_QUERY,hairbydawn139,has to take her kids to the bus stop then get ready for work! 
0,1469045424,Tue Apr 07 04:58:44 PDT 2009,NO_QUERY,_MissKatie_,http://twitpic.com/2yb45 - Eggies!!! For my sister and parents. Im not so sure Im gonna get some back... 
0,1469045781,Tue Apr 07 04:58:50 PDT 2009,NO_QUERY,slizbiz,i miss going to school 
0,1469045973,Tue Apr 07 04:58:53 PDT 2009,NO_QUERY,marinasg,@mikafonacier I'm seriously so devastated.  Hell yes. HAHAHA. :x
0,1469046015,Tue Apr 07 04:58:53 PDT 2009,NO_QUERY,seniorteddy,good morning world ! its to early to be at work ! 
0,1469046324,Tue Apr 07 04:58:59 PDT 2009,NO_QUERY,nfoxww,Hanley's grand slam gave me a nice first day in fantasy baseball...too bad it came against the Nats 
0,1469047113,Tue Apr 07 04:59:11 PDT 2009,NO_QUERY,traviscampbell,Don't you hate it when your salary gets cut 10% and you have to cancel your vacation to Camp Meeting and miss Leonard Sweet Speak. 
0,1469047517,Tue Apr 07 04:59:18 PDT 2009,NO_QUERY,womenoftheworld,@Jeni86 Its only Tuesday gorgeous!! hasnt even reached mid week yet 
0,1469047636,Tue Apr 07 04:59:21 PDT 2009,NO_QUERY,KunnBROKEN,i think my life is horrible 
0,1469047913,Tue Apr 07 04:59:25 PDT 2009,NO_QUERY,pyupyu,@jeszlee me too ?  whats wrong ?
